ModelYear,MANUFACTURER,MODEL,VEHICLE_CLASS,ENGINE_SIZE_L_,CYLINDERS,TRANSMISSION,FUEL,FuelConsCity,FuelConsHwy,CityMPG,HwyMPG,Fuel,CO2
2014,CHEVROLET,SUBURBAN,SUV - STAND,5.3,8,A6,E,19.5,12.5,14,23,3260,261
2014,CHEVROLET,SUBURBAN 4WD,SUV - STAND,5.3,8,A6,X,14.3,9.4,20,30,2420,278
2014,CHEVROLET,SUBURBAN 4WD,SUV - STAND,5.3,8,A6,E,19.5,12.5,14,23,3260,261
2014,CHEVROLET,TAHOE,SUV - STAND,5.3,8,A6,X,14.3,9.4,20,30,2420,278
2014,CHEVROLET,TAHOE,SUV - STAND,5.3,8,A6,E,19.5,12.5,14,23,3260,261
2014,CHEVROLET,TAHOE 4WD,SUV - STAND,5.3,8,A6,X,14.3,9.4,20,30,2420,278
2014,CHEVROLET,TAHOE 4WD,SUV - STAND,5.3,8,A6,E,19.5,12.5,14,23,3260,261
2014,CHEVROLET,TRAVERSE,SUV - STAND,3.6,6,A6,X,12.7,8.4,22,34,2160,248
2014,CHEVROLET,TRAVERSE AWD,SUV - STAND,3.6,6,A6,X,13,8.6,22,33,2200,253
2014,CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,8.1,5.9,35,48,1420,163
2014,CHEVROLET,TRAX,SUV - SMALL,1.4,4,M6,X,7.8,5.7,36,50,1360,156
2014,CHEVROLET,TRAX AWD,SUV - SMALL,1.4,4,AS6,X,8.7,6.5,32,43,1540,177
2014,CHRYSLER,300,FULL-SIZE,3.6,6,A8,X,10.9,6.4,26,44,1780,205
2014,CHRYSLER,200 CONVERTI,COMPACT,2.4,4,A4,X,10.3,6.9,27,41,1760,202
2014,CHRYSLER,200 CONVERTI,COMPACT,2.4,4,A6,X,11.5,6.8,25,42,1860,214
2014,CHRYSLER,200 CONVERTI,COMPACT,3.6,6,A6,X,11,6.8,26,42,1820,209
2014,CHRYSLER,200 CONVERTI,COMPACT,3.6,6,A6,E,15.3,9.5,18,30,2540,203
2014,CHRYSLER,200 SEDAN,MID-SIZE,2.4,4,A4,X,9.9,6.7,29,42,1680,193
2014,CHRYSLER,200 SEDAN,MID-SIZE,2.4,4,A6,X,10.5,6.4,27,44,1740,200
2014,CHRYSLER,200 SEDAN FF,MID-SIZE,3.6,6,A6,X,11,6.8,26,42,1820,209
2014,CHRYSLER,200 SEDAN FF,MID-SIZE,3.6,6,A6,E,15.3,9.5,18,30,2540,203
2014,CHRYSLER,300 (MDS),FULL-SIZE,5.7,8,A5,X,14.1,7.8,20,36,2260,260
2014,CHRYSLER,300 AWD,FULL-SIZE,3.6,6,A8,X,11.4,7.3,25,39,1900,218
2014,CHRYSLER,300 AWD (MDS,FULL-SIZE,5.7,8,A5,X,14.4,8.5,20,33,2340,269
2014,CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,X,11.4,7.3,25,39,1900,218
2014,CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,E,15.6,10,18,28,2600,208
2014,CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,X,10.9,6.4,26,44,1780,205
2014,CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,E,15.1,8.7,19,32,2440,195
2014,CHRYSLER,300 SRT (MDS,FULL-SIZE,6.4,8,A5,Z,15,8.7,19,32,2440,281
2014,CHRYSLER,TOWN & COUNT,MINIVAN,3.6,6,A6,X,12.5,8,23,35,2100,242
2014,CHRYSLER,TOWN & COUNT,MINIVAN,3.6,6,A6,E,17.8,11.3,16,25,2980,238
2014,DODGE,AVENGER,MID-SIZE,2.4,4,A4,X,9.9,6.7,29,42,1680,193
2014,DODGE,AVENGER,MID-SIZE,2.4,4,A6,X,10.5,6.4,27,44,1740,200
2014,DODGE,AVENGER FFV,MID-SIZE,3.6,6,A6,X,11,6.8,26,42,1820,209
2014,DODGE,AVENGER FFV,MID-SIZE,3.6,6,A6,E,15.3,9.5,18,30,2540,203
2014,DODGE,CHALLENGER,MID-SIZE,3.6,6,A5,X,11.7,7.3,24,39,1940,223
2014,DODGE,CHALLENGER,MID-SIZE,5.7,8,M6,X,14,8.5,20,33,2300,264
2014,DODGE,CHALLENGER (,MID-SIZE,5.7,8,A5,X,14.1,7.8,20,36,2260,260
2014,DODGE,CHALLENGER S,MID-SIZE,6.4,8,M6,Z,15.1,8.8,19,32,2460,283
2014,DODGE,CHALLENGER S,MID-SIZE,6.4,8,A5,Z,15,8.7,19,32,2440,281
2014,DODGE,CHARGER,FULL-SIZE,3.6,6,A5,X,11.7,7.3,24,39,1940,223
2014,DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,10.9,6.4,26,44,1780,205
2014,DODGE,CHARGER (MDS,FULL-SIZE,5.7,8,A5,X,14.1,7.8,20,36,2260,260
2014,DODGE,CHARGER AWD,FULL-SIZE,3.6,6,A8,X,11.4,7.3,25,39,1900,218
